x,y
-353.362956,35.1234375
-352.5507204,34.5402612
-351.7377245,33.9581452
-350.9239383,33.3771346
-350.1093319,32.7972744
-349.2938757,32.2186101
-348.4775241,31.6412095
-347.6599454,31.0655485
-346.8403699,30.4927499
-346.0180484,29.9239096
-345.1925699,29.3596347
-344.3636825,28.8003761
-343.5310991,28.2466371
-342.6944847,27.6990107
-341.8535043,27.1581137
-341.0078365,26.6245758
-340.1571738,26.0990392
-339.3012239,25.5821596
-338.4397118,25.074606
-337.5723815,24.5770623
-336.6989969,24.0902256
-335.8193435,23.6148077
-334.9332279,23.1515488
-334.040425,22.7013175
-333.140727,22.2650317
-332.2339655,21.8436249
-331.3200161,21.4380461
-330.3987996,21.0492592
-329.4702848,20.6782432
-328.5344916,20.3259919
-327.5914935,19.9935137
-326.6414209,19.6818313
-325.6844637,19.3919802
-324.7208747,19.1250088
-323.7509732,18.8819762
-322.7751477,18.6639513
-321.7938602,18.4720108
-320.8076492,18.3072371
-319.8171339,18.1707159
-318.8230181,18.0635331
-317.8260934,17.9867717
-316.8272457,17.9415094
-315.8274546,17.9288024
-314.8278029,17.9496701
-313.8294744,18.0051255
-312.8337619,18.0961613
-311.8420717,18.2237431
-310.85593,18.3888021
-309.8769835,18.592235
-308.9070242,18.8348453
-307.9479249,19.117398
-307.0017627,19.4405851
-306.0707047,19.8049763
-305.157046,20.210992
-304.2631783,20.6588426
-303.3915555,21.1485124
-302.5443411,21.6793654
-301.7233871,22.2499736
-300.9299978,22.8583794
-300.1649022,23.5020009
-299.4285239,24.1783071
-298.7211709,24.8849373
-298.0430243,25.6196562
-297.3941269,26.3803416
-296.774395,27.1649788
-296.183632,27.9716558
-295.6215553,28.7985897
-295.0877639,29.6440516
-294.581729,30.506421
-294.1028343,31.3841548
-293.6503718,32.2758049
-293.2235677,33.1800192
-292.8215726,34.0955356
-292.4434753,35.0211799
-292.0883122,35.9558652
-291.7550767,36.8985941
-291.4427635,37.8484609
-291.150345,38.8046417
-290.8767713,39.7663855
-290.6209727,40.7330107
-290.3818622,41.7039002
-290.1583379,42.6784976
-289.9492848,43.6563028
-289.7535769,44.6368672
-289.5700834,45.6197932
-289.3977668,46.6047404
-289.2356801,47.591424
-289.0828775,48.5795889
-288.9384116,49.5690079
-288.8013334,50.5594783
-288.6706929,51.550819
-288.545539,52.5428679
-288.4249191,53.5354787
-288.307879,54.528518
-288.1934505,55.521862
-288.0806497,56.5153922
-287.9684891,57.5089948
-287.8559779,58.5025575
-287.7421218,59.4959666
-287.6259222,60.4891037
-287.5063762,61.4818428
-287.3824763,62.474047
-287.25321,63.4655652
-287.1175602,64.4562291
-286.974505,65.4458492
-286.8230185,66.4342121
-286.662071,67.4210767
-286.4906302,68.4061706
-286.3076623,69.3891865
-286.1121336,70.3697789
-285.9030093,71.3475753
-285.6792648,72.3221276
-285.4398711,73.2929487
-285.1836528,74.2594653
-284.9093224,75.2209952
-284.6156158,76.1767815
-284.3013053,77.1259882
-283.965204,78.0676961
-283.6061712,79.0008982
-283.2231184,79.9244965
-282.8150154,80.8372982
-282.3808977,81.7380136
-281.9198743,82.6252532
-281.4311353,83.4975261
-280.9139619,84.3532356
-280.3677117,85.1906869
-279.7918707,86.0080614
-279.1860577,86.803492
-278.5500906,87.5750233
-277.8839542,88.3206496
-277.1880758,89.0385188
-276.4641417,89.7279707
-275.713876,90.3888954
-274.9386418,91.0203505
-274.1397105,91.6215594
-273.3183885,92.1918007
-272.4759714,92.7304094
-271.6138046,93.2367585
-270.7338958,93.7116431
-269.8381982,94.1560026
-268.9284105,94.5707688
-268.0060611,94.9568027
-267.0725339,95.3149688
-266.1291021,95.6461749
-265.1769466,95.9514048
-264.2171633,96.2317414
-263.2507713,96.4883619
-262.2786198,96.7222482
-261.3014119,96.9340169
-260.3197903,97.1242889
-259.3343519,97.2936941
-258.3456481,97.442871
-257.3541861,97.5724652
-256.3604317,97.683127
